id,date,user_username,content,content_translation,image_description,extended_text,retweet_count,reply_count,like_count,quote_count,impression_count,topic,negative_score,neutral_score,positive_score,x,y
2363,2023-05-13,AlynPB,Primavera asturiana hay que decirlo más... https://t.co/ayoiHOI9M9,Asturian spring we need to say more... https://t.co/ayoiHOI9M9,,Asturian spring we need to say more... https://t.co/ayoiHOI9M9,0.0,0.0,0.0,0.0,12.0,5,0.029096489772200584,0.9161478281021118,0.05475562810897827,9.079188,4.72155
2364,2023-05-12,Giorgio_ROV,Estos van a llenar la Preferente asturiana de mexicanos https://t.co/e8CDYULhj3,These are going to fill the Asturian Preferred by Mexicans https://t.co/e8CDYULhj3,,These are going to fill the Asturian Preferred by Mexicans https://t.co/e8CDYULhj3,0.0,1.0,3.0,0.0,308.0,5,0.010385570116341114,0.8952101469039917,0.09440427273511887,8.863888,4.907502
2365,2023-05-12,fabiorochembac1,Acciones fortuitas…o algo así no? Sigan dejando trabajar a la central lechera https://t.co/paM5Ia7WTs,Fortuitous actions... or something like that right? Keep letting the dairy farm work https://t.co/paM5Ia7WTs,,Fortuitous actions... or something like that right? Keep letting the dairy farm work https://t.co/paM5Ia7WTs,0.0,0.0,0.0,0.0,35.0,2,0.3463928699493408,0.6099321246147156,0.04367496445775032,4.311269,10.900059
2366,2023-05-12,DVueltaDNada,"Cuando tienes claro que tu noche de juerga de viernes se resume en meterte en la cama a dormir a las 23h, te puedes plantear comer una fabada asturiana sin ningún problema.","When you are sure that your Friday night of partying is reduced to getting into bed to sleep at 23:00, you can consider eating an Asturian fabada without any problem.",,"When you are sure that your Friday night of partying is reduced to getting into bed to sleep at 23:00, you can consider eating an Asturian fabada without any problem.",0.0,0.0,0.0,0.0,52.0,0,0.029379798099398613,0.5551825761795044,0.4154376685619354,7.3162675,7.797906
2367,2023-05-12,Faspiraguismo,"Medalla de plata para el K4 500m mujer en la Copa del Mundo de pista con la asturiana Sara Ouzande formando el K4 junto con Carolina García, Estefania Fernández y Teresa Portela.

Enhorabuena!!!","Silver medal for the women's K4 500m in the track World Cup with the Asturian Sara Ouzande forming the K4 together with Carolina García, Estefania Fernández and Teresa Portela.

Congratulations!!!",,"Silver medal for the women's K4 500m in the track World Cup with the Asturian Sara Ouzande forming the K4 together with Carolina García, Estefania Fernández and Teresa Portela.

Congratulations!!!",0.0,0.0,1.0,0.0,41.0,3,0.002723957411944866,0.11155267059803009,0.885723352432251,10.585012,8.087729
2368,2023-05-12,Chem1z,"Casi vomito viendo esta foto.
Qué puto asco me da la prensa en general, y la asturiana en particular.

No tenéis vergüenza. https://t.co/MFDNlLRMIP","I almost threw up looking at this picture.
What a hell of a disgust the press gives me in general, and the Asturian press in particular.

You have no shame. https://t.co/MFDNlLRMIP",,"I almost threw up looking at this picture.
What a hell of a disgust the press gives me in general, and the Asturian press in particular.

You have no shame. https://t.co/MFDNlLRMIP",1.0,1.0,1.0,0.0,62.0,-1,0.9513010382652283,0.042059898376464844,0.006638979073613882,8.265332,4.472441
2369,2023-05-12,AlperiJove,Adrián Barbón destaca el compromiso del Gobierno de Asturias con la escuela de 0 a 3 de Tapia - Federación Socialista Asturiana https://t.co/qGGXDwKwV7,Adrián Barbón highlights the commitment of the Government of Asturias to the 0 to 3 school in Tapia - Asturian Socialist Federation https://t.co/qGGXDwKwV7,,Adrián Barbón highlights the commitment of the Government of Asturias to the 0 to 3 school in Tapia - Asturian Socialist Federation https://t.co/qGGXDwKwV7,1.0,0.0,5.0,0.0,87.0,7,0.005983095150440931,0.7055260539054871,0.2884908616542816,12.449902,4.421006
2370,2023-05-12,14_flying_dutch,"Pero si a mi me han dicho MARCA, AS, Chirincirco y toda la central lechera que la UEFA iba a sancionar de inmediato para no llegar a esta situación... no entiendo nada. https://t.co/SQnlx3h8LQ","But if they told me MARCA, AS, Chirincircus and the entire dairy farm that UEFA was going to immediately sanction so as not to reach this situation... I don't understand anything. https://t.co/SQnlx3h8LQ",,"But if they told me MARCA, AS, Chirincircus and the entire dairy farm that UEFA was going to immediately sanction so as not to reach this situation... I don't understand anything. https://t.co/SQnlx3h8LQ",0.0,0.0,0.0,0.0,37.0,4,0.7795003652572632,0.20991402864456177,0.010585589334368706,4.077408,9.371065
2371,2023-05-12,Evita31192600,"Viendo en @eltorotv  el mitin de @VOX_Congreso y escuchando el Himno de Valencia, me he sentido muy cerca de mis compatriotas y siendo asturiana me he emocionado
Vamos VOX💪fuerza.
#SoloQuedaVox","Watching the @VOX_Congreso rally at @eltorotv and listening to the Valencia Anthem, I felt very close to my compatriots and being an Asturian I was thrilled
Come on VOX 💪 come on.
#SoloQuedaVox",,"Watching the @VOX_Congreso rally at @eltorotv and listening to the Valencia Anthem, I felt very close to my compatriots and being an Asturian I was thrilled
Come on VOX 💪 come on.
#SoloQuedaVox",0.0,0.0,1.0,0.0,42.0,-1,0.0020085086580365896,0.017544908449053764,0.9804465770721436,10.467435,6.5412993
2372,2023-05-12,PilariucaCS,Mi casita asturiana https://t.co/4YOrpBFkRb,My Asturian house https://t.co/4YOrpBFkRb,,My Asturian house https://t.co/4YOrpBFkRb,1.0,5.0,19.0,0.0,228.0,5,0.011290289461612701,0.8280876278877258,0.1606220304965973,9.017032,4.605452
2373,2023-05-12,sumiciu_jke,"Los del bable queremos imponer, la llei d'usu ye suficiente y nun sé qué más. Pero la mesma alministración asturiana acepta como méritu saber catalán y non saber asturianu pa exercer n'Asturies. https://t.co/aAPjLMgLyM","The people of the bable want to impose, the llei d'usu is enough and I don't know what else. But the same Asturian administration accepts as merit to know Catalan and not to know Asturianu to exercise in Asturias. https://t.co/aAPjLMgLyM",,"The people of the bable want to impose, the llei d'usu is enough and I don't know what else. But the same Asturian administration accepts as merit to know Catalan and not to know Asturianu to exercise in Asturias. https://t.co/aAPjLMgLyM",9.0,0.0,18.0,0.0,465.0,7,0.6629460453987122,0.32512253522872925,0.0119314631447196,12.460992,4.692444
2374,2023-05-12,lanuevaespana,"La asturiana Sara Ouzande, medalla de plata en el K-4 español de 500 metros en la Copa del Mundo https://t.co/hmTCivX32e","The Asturian Sara Ouzande, silver medal in the Spanish K-4 500 meters in the World Cup https://t.co/hmTCivX32e",,"The Asturian Sara Ouzande, silver medal in the Spanish K-4 500 meters in the World Cup https://t.co/hmTCivX32e",2.0,0.0,5.0,0.0,1589.0,3,0.0048085590824484825,0.6869713068008423,0.30822014808654785,10.583818,8.113646
2375,2023-05-12,_Lalasa_,estoy living cual asturiana postiza que soy https://t.co/9HOdZTI2aF,I am living which Asturian pretends that I am https://t.co/9HOdZTI2aF,,I am living which Asturian pretends that I am https://t.co/9HOdZTI2aF,0.0,2.0,5.0,0.0,157.0,5,0.07390273362398148,0.8336585164070129,0.0924387201666832,9.079934,4.5619836
2376,2023-05-12,RiberaNavarraFS,"⚖️ La pareja asturiana formada por Martínez Flores y Moreno Reina (Comités Murciano y Andaluz) será la encargada de dirigir el choque de mañana ante @LUDfutbolsala, correspondiente a la J29.

⏰ 18:30 https://t.co/sOxu7rErz8","⚖️ The Asturian couple formed by Martínez Flores and Moreno Reina (Murcia and Andalusian Committees) will be in charge of leading tomorrow's match against @LUDfutbolsala, corresponding to J29.

⏰ 18:30 https://t.co/sOxu7rErz8",,"⚖️ The Asturian couple formed by Martínez Flores and Moreno Reina (Murcia and Andalusian Committees) will be in charge of leading tomorrow's match against @LUDfutbolsala, corresponding to J29.

⏰ 18:30 https://t.co/sOxu7rErz8",0.0,0.0,0.0,0.0,723.0,3,0.005298167001456022,0.947766900062561,0.04693494364619255,9.8902,8.63743
2377,2023-05-12,eldiarioes,"La nieve reaparece en pleno mayo y tiñe de blanco montes y carreteras de la red principal de Asturias

El tiempo invernal y otoñal reaparece en la primavera asturiana https://t.co/lfZwrjeYo7 https://t.co/z2TENDYZZO","Snow reappears in the middle of May and turns mountains and roads on the main network of Asturias white

Winter and autumnal weather reappears in the Asturian spring https://t.co/lfZwrjeYo7 https://t.co/z2TENDYZZO",,"Snow reappears in the middle of May and turns mountains and roads on the main network of Asturias white

Winter and autumnal weather reappears in the Asturian spring https://t.co/lfZwrjeYo7 https://t.co/z2TENDYZZO",36.0,11.0,175.0,11.0,71092.0,-1,0.08323410898447037,0.8817952275276184,0.03497057780623436,12.579338,5.9870996
2378,2023-05-12,alfhermida,"🥈🥈Medalla de prata!!!! A aposta de Teresa Portela nesta olimpiada empeza a carburar. O K4 500 español, coas galegas @teriportela e Carolina García, a extremeña Estefanía Fernández e a asturiana Sara Ouzande, segundo na final da proba de Szeged da Copa do mundo de piragüismo. https://t.co/DS6qYPXlWR","🥈🥈 Silver Medal!!!! Teresa Portela's bet on this Olympic Games is starting to take hold. The Spanish K4 500, Coas Galegas @teriportela and Carolina García, Estefanía Fernández from Extremadura and Sara Ouzande from Asturias, second in the final of the Szeged Canoeing World Cup race. https://t.co/DS6qYPXlWR",,"🥈🥈 Silver Medal!!!! Teresa Portela's bet on this Olympic Games is starting to take hold. The Spanish K4 500, Coas Galegas @teriportela and Carolina García, Estefanía Fernández from Extremadura and Sara Ouzande from Asturias, second in the final of the Szeged Canoeing World Cup race. https://t.co/DS6qYPXlWR",5.0,0.0,31.0,0.0,1493.0,3,0.0018278495408594608,0.0860784500837326,0.9120936989784241,10.617065,8.100506
2379,2023-05-12,nortes_me,Ideas para una estrategia asturiana de soberanía alimentaria https://t.co/mw0xbsmOpi a través de @nortes_me por Paula Valero #Asturias #diarioNortes #Nortes,Ideas for an Asturian food sovereignty strategy https://t.co/mw0xbsmOpi via @nortes_me by Paula Valero #Asturias #diarioNortes #Nortes,,Ideas for an Asturian food sovereignty strategy https://t.co/mw0xbsmOpi via @nortes_me by Paula Valero #Asturias #diarioNortes #Nortes,0.0,0.0,0.0,0.0,242.0,0,0.008434203453361988,0.8894643783569336,0.10210134834051132,8.380856,7.334861
2380,2023-05-12,ferialibro_leon,"Esta tarde...

🧜🏼‍♀️ Tendremos con nosotros a la asturiana Rosa Valle para participar en el ciclo 'León en negro: crimen y misterio' de la @unileon

⏰ 19:15 horas
📍 Salón Renta4 (Ordoño II, 35)
📕 'Sirenas a contraluz'

#FeriaLibroLeón23 https://t.co/Ku5Ml3rf0i","This afternoon...

🧜🏼‍♀️ We will have the Asturian Rosa Valle with us to participate in the cycle 'Lion in Black: Crime and Mystery' of the @unileon

⏰ 7:15 p.m.
📍 Renta4 Room (Ordoño II, 35)
📕 'Backlit Sirens'

#FeriaLibroLeón23 https://t.co/Ku5Ml3rf0i",,"This afternoon...

🧜🏼‍♀️ We will have the Asturian Rosa Valle with us to participate in the cycle 'Lion in Black: Crime and Mystery' of the @unileon

⏰ 7:15 p.m.
📍 Renta4 Room (Ordoño II, 35)
📕 'Backlit Sirens'

#FeriaLibroLeón23 https://t.co/Ku5Ml3rf0i",0.0,0.0,2.0,0.0,89.0,1,0.004835277330130339,0.8746418952941895,0.12052284181118011,10.0810995,6.4491
2381,2023-05-12,AlejandroJCalvo,"El aeropuerto de Asturias bate récord y supera el medio millón de usuarios desde enero
Las nuevas rutas disparan el tráfico de pasajeros en la terminal asturiana que ganó casi 1.100 nuevos pasajeros cada día https://t.co/hMNGyu009N","Asturias airport breaks record and has surpassed half a million users since January
The new routes increase passenger traffic at the Asturian terminal, which gained almost 1,100 new passengers every day https://t.co/hMNGyu009N",,"Asturias airport breaks record and has surpassed half a million users since January
The new routes increase passenger traffic at the Asturian terminal, which gained almost 1,100 new passengers every day https://t.co/hMNGyu009N",14.0,1.0,20.0,0.0,821.0,10,0.002425877610221505,0.14275580644607544,0.8548184037208557,12.255155,5.9817095
2382,2023-05-12,sanchezjignacio,La central lechera en su máxima expresión https://t.co/0nbW0QyvjE,The dairy farm at its best https://t.co/0nbW0QyvjE,,The dairy farm at its best https://t.co/0nbW0QyvjE,2.0,0.0,18.0,0.0,790.0,2,0.023180339485406876,0.48332035541534424,0.4934993088245392,4.4273887,10.980021
2383,2023-05-12,Cowudi,Ideas para una estrategia asturiana de soberanía alimentaria https://t.co/P6YEE6ml4Y a través de @nortes_me,Ideas for an Asturian food sovereignty strategy https://t.co/P6YEE6ml4Y via @nortes_me,,Ideas for an Asturian food sovereignty strategy https://t.co/P6YEE6ml4Y via @nortes_me,1.0,0.0,1.0,0.0,7.0,0,0.012455759570002556,0.9019821286201477,0.0855620950460434,8.358362,7.308647
2384,2023-05-12,ASERDeportivos,"#SERDeportivosAsturias |  En directo:

⏫ ¡Ida de la final asturiana por el ascenso a 2ª RFEF!

⚔️ @ClubDPraviano - @lentregu_cf

💻 https://t.co/itHLxLXgFJ
📲 App @La_SER
📻 100.9 FM https://t.co/uCjvbRfgU5","#SERDeportivosAsturias | Live:

⏫ First leg of the Asturian final for promotion to 2nd RFEF!

⚔️ @ClubDPraviano - @lentregu_cf

💻 https://t.co/itHLxLXgFJ
📲 App @La_SER
📻 100.9 FM https://t.co/uCjvbRfgU5",,"#SERDeportivosAsturias | Live:

⏫ First leg of the Asturian final for promotion to 2nd RFEF!

⚔️ @ClubDPraviano - @lentregu_cf

💻 https://t.co/itHLxLXgFJ
📲 App @La_SER
📻 100.9 FM https://t.co/uCjvbRfgU5",2.0,0.0,4.0,0.0,577.0,3,0.016082124784588814,0.9258335828781128,0.05808421969413757,9.973287,8.539278
2385,2023-05-12,nortes_me,Ideas para una estrategia asturiana de soberanía alimentaria https://t.co/mw0xbsmOpi a través de @nortes_me,Ideas for an Asturian food sovereignty strategy https://t.co/mw0xbsmOpi via @nortes_me,,Ideas for an Asturian food sovereignty strategy https://t.co/mw0xbsmOpi via @nortes_me,2.0,0.0,2.0,0.0,291.0,0,0.012455759570002556,0.9019821286201477,0.0855620950460434,8.352958,7.316126
2386,2023-05-12,CooficialidadNo,"En Asturias, al apoyar la imposición de la llingua a la sociedad asturiana a través de su oficialidad es @adrianbarbon quien se aparta de la posición que ha venido manteniendo el PSOE que siempre apoyó su aprendizaje voluntario.👇👇👇👇👇 https://t.co/wcm1yAPNj6","In Asturias, by supporting the imposition of the llingua on Asturian society through its official status, it is @adrianbarbon who departs from the position that the Socialist Party has been maintaining, which has always supported its voluntary learning. 👇👇👇👇👇 https://t.co/wcm1yAPNj6",,"In Asturias, by supporting the imposition of the llingua on Asturian society through its official status, it is @adrianbarbon who departs from the position that the Socialist Party has been maintaining, which has always supported its voluntary learning. 👇👇👇👇👇 https://t.co/wcm1yAPNj6",5.0,0.0,27.0,0.0,390.0,7,0.16397875547409058,0.8090165257453918,0.02700473740696907,12.512732,4.4026933
2387,2023-05-12,merifvaldes,ser asturiana 🫱🏼‍🫲🏽 obsesionarme con stick season de Noah Kahan https://t.co/ImK1woTMkW https://t.co/dVGACo08vV,Being Asturian 🏼‍ 🏽 being obsessed with Noah Kahan's stick season https://t.co/ImK1woTMkW https://t.co/dVGACo08vV,,Being Asturian 🏼‍ 🏽 being obsessed with Noah Kahan's stick season https://t.co/ImK1woTMkW https://t.co/dVGACo08vV,0.0,0.0,1.0,0.0,109.0,5,0.028656169772148132,0.6138735413551331,0.35747030377388,9.082841,4.5863147
2388,2023-05-12,rkivving,"pensando en la chica asturiana que tenía al lado en el concierto de ateez que cuando me puse a llorar en sunrise se acercó corriendo a ver si estaba bien o me pasaba algo, un besazo enorme a ella donde sea que esté 🫂","thinking of the Asturian girl next to me at the ateez concert that when I started crying at Sunrise she came running up to see if I was okay or something was wrong with me, a huge kiss to her wherever she is",,"thinking of the Asturian girl next to me at the ateez concert that when I started crying at Sunrise she came running up to see if I was okay or something was wrong with me, a huge kiss to her wherever she is",0.0,0.0,1.0,0.0,53.0,21,0.11876230686903,0.3763248920440674,0.504912793636322,13.99811,5.809933
2389,2023-05-12,RaimundoFerrol,"Ideas para una  estrategia asturiana de soberanía alimentaria... ¿En dónde actuar? En  toda la compra pública de alimentos, desde los actos protocolarios  institucionales, a comedores en colegios, residencias, hospitales #soberaniaalimentaria #asturias https://t.co/OZ0lsRdJQl","Ideas for an Asturian strategy of food sovereignty... Where to act? Throughout the public purchase of food, from institutional protocol events, to canteens in schools, nursing homes, hospitals #soberaniaalimentaria #asturias https://t.co/OZ0lsRdJQl",,"Ideas for an Asturian strategy of food sovereignty... Where to act? Throughout the public purchase of food, from institutional protocol events, to canteens in schools, nursing homes, hospitals #soberaniaalimentaria #asturias https://t.co/OZ0lsRdJQl",0.0,1.0,0.0,0.0,10.0,0,0.02980373613536358,0.9133007526397705,0.056895576417446136,8.376312,7.3149276
2390,2023-05-12,JacquelineLpez2,La culpa de que llevemos 10 años de penurias es de mi madre que el día que teníamos partido importante no echó morcilla asturiana al potaje y no animé como se debe.,"The fault that we have been struggling for 10 years is my mother's fault, who on the day we had an important match she didn't add Asturian sausage to the stew and I didn't cheer properly.",,"The fault that we have been struggling for 10 years is my mother's fault, who on the day we had an important match she didn't add Asturian sausage to the stew and I didn't cheer properly.",0.0,2.0,1.0,0.0,603.0,0,0.9299882054328918,0.06489014625549316,0.005121702793985605,7.6200466,7.707131
2391,2023-05-12,Samwichuwu,Y VOLVERÍA A NACER ASTURIANA https://t.co/ShJ2qQ8ZD0 https://t.co/oXsLJQLNwM,AND ASTURIAN WOULD BE BORN AGAIN https://t.co/ShJ2qQ8ZD0 https://t.co/oXsLJQLNwM,,AND ASTURIAN WOULD BE BORN AGAIN https://t.co/ShJ2qQ8ZD0 https://t.co/oXsLJQLNwM,0.0,1.0,2.0,0.0,34.0,5,0.022758787497878075,0.7061214447021484,0.27111971378326416,8.98493,4.520943
2392,2023-05-12,majinmaria_,con toa su central lechera asturiana macho vaya carrerón https://t.co/EwdfpWKZC5,With all your Asturian dairy plant macho go Carrerón https://t.co/EwdfpWKZC5,,With all your Asturian dairy plant macho go Carrerón https://t.co/EwdfpWKZC5,0.0,0.0,0.0,0.0,121.0,-1,0.06413146108388901,0.7913682460784912,0.14450028538703918,5.4346385,10.551836
2393,2023-05-12,Culturagijon,"""I Jornadas de Estudio de la Indumentaria Asturiana Luis Argüelles""
Estas primeras jornadas se centran en el dengue, una de las prendas femeninas símbolo de la identidad asturiana.
📍Muséu del Pueblu d'Asturies
🗓️13/5
🕖De 10.45 a 18.45h
👉+ info: https://t.co/ff9jXclVc0 https://t.co/bdl1pqNrBr","“I Luis Argüelles Asturian Clothing Study Conference”
These first days focus on dengue fever, one of the women's garments that symbolizes Asturian identity.
📍 Museum of the Pueblo d'Asturias
🗓️ 13/5
🕖 From 10:45 a.m. to 6:45 p.m.
👉 + info: https://t.co/ff9jXclVc0 https://t.co/bdl1pqNrBr",,"“I Luis Argüelles Asturian Clothing Study Conference”
These first days focus on dengue fever, one of the women's garments that symbolizes Asturian identity.
📍 Museum of the Pueblo d'Asturias
🗓️ 13/5
🕖 From 10:45 a.m. to 6:45 p.m.
👉 + info: https://t.co/ff9jXclVc0 https://t.co/bdl1pqNrBr",2.0,0.0,5.0,0.0,259.0,-1,0.016744719818234444,0.9100545644760132,0.07320065796375275,11.795157,5.7498193
2394,2023-05-12,IniciativaxAst,"📻 Nunos momentos vamos tar en direuto nel programa 'La radio es mía' de @RTPAOficial pa presentar la nueva convocatoria de cursos d'#asturianu, de la llingua asturiana na campaña electoral, de les I Xornaes del idioma nel IES Xovellanos y d'otres noticies.

🔊 ¡Siéntinos na RPA!","📻 In a few moments we will be playing live in the program 'La radio es mía' by @RTPAOficial to present the new call for courses d' #asturianu, of the Asturian language in the electoral campaign, of the I Xornaes of the language in the IES Xovellanos and other news.

🔊 Feel at RPA!",,"📻 In a few moments we will be playing live in the program 'La radio es mía' by @RTPAOficial to present the new call for courses d' #asturianu, of the Asturian language in the electoral campaign, of the I Xornaes of the language in the IES Xovellanos and other news.

🔊 Feel at RPA!",2.0,0.0,3.0,0.0,229.0,9,0.004511430859565735,0.8554511666297913,0.1400374174118042,10.612724,4.4494133
2395,2023-05-12,Yobagut,Orgullosa de ser Asturiana 💙💛 https://t.co/fW6LNF59Bt,Proud to be Asturian 💙💛 https://t.co/fW6LNF59Bt,,Proud to be Asturian 💙💛 https://t.co/fW6LNF59Bt,0.0,0.0,2.0,0.0,37.0,5,0.0027360133826732635,0.011975986883044243,0.9852880239486694,9.089327,4.5535026
2396,2023-05-12,nadador_,"Otra boda asturiana este fin de semana. Espero que cuando llegue a 10 me regalen un cachopo extra en el menú, qué menos","Another Asturian wedding this weekend. I hope that when I reach 10 they will give me an extra cachopo on the menu, what less",,"Another Asturian wedding this weekend. I hope that when I reach 10 they will give me an extra cachopo on the menu, what less",0.0,2.0,2.0,0.0,182.0,0,0.023849548771977425,0.2831380069255829,0.6930124759674072,8.092902,8.066889
2397,2023-05-12,ZetcuX,"La Central Lechera este mes baja 0,03€ a los productores de leche. El pienso sube 0,02€.

Esto tiene que reventar más pronto que tarde, es insostenible. Que poco cuida España a su productor de alimentos.","This month, the Dairy Plant is reducing 0.03€ to milk producers. The feed goes up by 0.02€.

This has to explode sooner rather than later, it's unsustainable. How little Spain cares about its food producer.",,"This month, the Dairy Plant is reducing 0.03€ to milk producers. The feed goes up by 0.02€.

This has to explode sooner rather than later, it's unsustainable. How little Spain cares about its food producer.",7.0,0.0,17.0,1.0,627.0,-1,0.7070130109786987,0.2640112638473511,0.028975769877433777,4.5184474,9.9173565
2398,2023-05-12,epasturianu,"Ciudadanos llama a evitar ""l'identitarismu políticu"" que supón la ""imposición"" de la llingua asturiana https://t.co/PFTvv6CYDR",Citizens call for the avoidance of “political identitarism” that implies the “imposition” of the Asturian language https://t.co/PFTvv6CYDR,,Citizens call for the avoidance of “political identitarism” that implies the “imposition” of the Asturian language https://t.co/PFTvv6CYDR,0.0,1.0,0.0,4.0,509.0,9,0.14275647699832916,0.833236813545227,0.024006741121411324,10.35581,4.2875247
2399,2023-05-12,ElRequexu,"🍴 Menú para hoy viernes:
-aperitivo: champiñones al ajillo
-de 1º: patatas con carne o ensaladilla rusa
-de 2º: San Jacobo o albóndigas de merluza
Pan, agua, vino y postre, 12€
☎ 984395520
ℹ️ https://t.co/9gJvuNxULr
📷 Solomillo de ternera asturiana con foie.
#Gijón #sidrería https://t.co/vr9FfEZthf","🍴 Menu for today Friday:
-appetizer: mushrooms with garlic
-from 1st: potatoes with meat or Russian salad
-2nd grade: San Jacobo or hake meatballs
Bread, water, wine and dessert, 12€
☎ 984395520
ℹ️ https://t.co/9gJvuNxULr
📷 Asturian veal tenderloin with foie.
#Gijón #sidrería https://t.co/vr9FfEZthf",,"🍴 Menu for today Friday:
-appetizer: mushrooms with garlic
-from 1st: potatoes with meat or Russian salad
-2nd grade: San Jacobo or hake meatballs
Bread, water, wine and dessert, 12€
☎ 984395520
ℹ️ https://t.co/9gJvuNxULr
📷 Asturian veal tenderloin with foie.
#Gijón #sidrería https://t.co/vr9FfEZthf",2.0,0.0,2.0,0.0,93.0,0,0.012387475930154324,0.8636190295219421,0.12399343401193619,7.9778857,8.103373
2400,2023-05-12,asataasturias,"🟢Continuamos con las visitas al Colegio San Lorenzo y al @coleprincipado. Las actividades realizadas en los centros están enmarcadas en el proyecto “Cooperación al Desarrollo y #EconomíaSocial: transferencia de la experiencia"" financiado por la Agencia Asturiana de Cooperación https://t.co/i3601O03kB",🟢 We continue with visits to the San Lorenzo School and @coleprincipado. The activities carried out in the centers are part of the project “Development Cooperation and #EconomíaSocial: Transfer of Experience” funded by the Asturian Cooperation Agency https://t.co/i3601O03kB,,🟢 We continue with visits to the San Lorenzo School and @coleprincipado. The activities carried out in the centers are part of the project “Development Cooperation and #EconomíaSocial: Transfer of Experience” funded by the Asturian Cooperation Agency https://t.co/i3601O03kB,0.0,0.0,0.0,0.0,33.0,-1,0.002996426308527589,0.8300434947013855,0.16696006059646606,11.4465065,4.3011637
2401,2023-05-12,Acay777,"Erika eres una asturiana de mrd, que solo te saben poner cuernos en Asturias puta zorra","Erika you are an Asturian from mrd, who only know how to cheat on you in Asturias damn fox",,"Erika you are an Asturian from mrd, who only know how to cheat on you in Asturias damn fox",1.0,1.0,3.0,0.0,75.0,10,0.9148170351982117,0.07950738817453384,0.0056755440309643745,12.428911,5.534672
2402,2023-05-12,diegolfro,"Ah, sí, la primavera asturiana 😎 https://t.co/99lMnAEBAm","Oh yes, the Asturian spring 😎 https://t.co/99lMnAEBAm",,"Oh yes, the Asturian spring 😎 https://t.co/99lMnAEBAm",0.0,0.0,0.0,0.0,86.0,5,0.00155234697740525,0.031141845509409904,0.9673058390617371,9.060549,4.7860155
2403,2023-05-12,asturianabasket,"Junior Masculino Copa

Asturiana Basket 70
@GijonBasket 66

#AsturianaBasket #FBPA https://t.co/t2avtN4wDe","Junior Men's Cup

Asturiana Basket 70
@GijonBasket 66

#AsturianaBasket #FBPA https://t.co/t2avtN4wDe",,"Junior Men's Cup

Asturiana Basket 70
@GijonBasket 66

#AsturianaBasket #FBPA https://t.co/t2avtN4wDe",0.0,0.0,0.0,0.0,77.0,3,0.023195097222924232,0.9122906923294067,0.06451424956321716,9.590474,8.297349
2404,2023-05-12,JavierJove_,"Conoce a @carolinalopzvox, la ""Meloni"" asturiana

La política necesita personas buenas. Asturias necesita personas humildes, trabajadoras y sacrificadas, personas cercanas a los problemas reales de los asturianos reales. Personas como Carolina 💚 https://t.co/Wo8X9WAmla","Meet @carolinalopzvox, the Asturian “Meloni”

Politics needs good people. Asturias needs humble, hard-working and sacrificing people, people close to the real problems of real Asturians. People like Carolina 💚 https://t.co/Wo8X9WAmla",,"Meet @carolinalopzvox, the Asturian “Meloni”

Politics needs good people. Asturias needs humble, hard-working and sacrificing people, people close to the real problems of real Asturians. People like Carolina 💚 https://t.co/Wo8X9WAmla",4.0,0.0,17.0,0.0,336.0,7,0.02371750958263874,0.2984235882759094,0.6778588891029358,12.4758215,4.743375
2405,2023-05-12,Nostresport,"#ValenciaBasket 

🏀🚨 OFICIAL | El Valencia Basket hace oficial la salida de Ángela Salvadores

La asturiana se marcha después de dos temporadas en las que ha conseguido tres títulos","#ValenciaBasket 

🏀🚨 OFFICIAL | Valencia Basket makes Ángela Salvadoros' departure official

The Asturian woman leaves after two seasons in which she has won three titles",,"#ValenciaBasket 

🏀🚨 OFFICIAL | Valencia Basket makes Ángela Salvadoros' departure official

The Asturian woman leaves after two seasons in which she has won three titles",0.0,0.0,4.0,0.0,309.0,3,0.0747160091996193,0.8769130110740662,0.04837094247341156,10.080703,8.016718
2406,2023-05-14,TomasMu73833924,"La socorrista asturiana que pasó de ser investigada por ""tráfico de migrantes"" a testificar contra un Salvini en el banquillo https://t.co/vRKadDULjF a través de @eldiarioes",The Asturian lifeguard who went from being investigated for “migrant trafficking” to testifying against a Salvini on the bench https://t.co/vRKadDULjF via @eldiarioes,,The Asturian lifeguard who went from being investigated for “migrant trafficking” to testifying against a Salvini on the bench https://t.co/vRKadDULjF via @eldiarioes,1.0,0.0,1.0,0.0,22.0,16,0.12223055958747864,0.8605079054832458,0.017261549830436707,13.846417,-2.4636745
2407,2023-05-14,luismiguelFCB,Están realmente preparados para ganar la liga? Porque la maquinaria de la central lechera saldrá con todo jajajaj.,Are they really ready to win the league? Because the machinery at the dairy plant will come out with everything hahahaha.,,Are they really ready to win the league? Because the machinery at the dairy plant will come out with everything hahahaha.,0.0,0.0,0.0,0.0,4.0,-1,0.3089141249656677,0.5253305435180664,0.16575531661510468,4.3295302,10.035477
